#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
4077000,16308.000001487379,-676921.9873683066,130875.52839137707,-546046.4589769295,299.68601053027334,520.3953654581676,1.0033649631677077,508
4078000,16312.000001488193,-677597.8130881563,131215.74929905095,-546382.0637891053,300.4650671482139,520.3953654581676,1.0033649631677077,508
4079000,16316.000001489008,-678039.562016415,131546.97577363974,-546492.5862427752,301.22352781669485,520.3953654581676,1.0033649631677077,508
4080000,16320.000001489823,-677732.693300664,131171.85699092888,-546560.8363097351,300.36456011778773,520.3953654581676,1.0033649631677077,508
4081000,16324.000001490638,-677116.5181016666,131576.13251959602,-545540.3855820706,301.2902925433254,520.3953654581676,1.0033649631677077,508
4082000,16328.000001491453,-678313.3620991339,130723.92396969208,-547589.4381294418,299.33885835544,520.3953654581676,1.0033649631677077,508
4083000,16332.000001492268,-677970.8464394156,131913.5207608054,-546057.3256786102,302.0628627652045,520.3953654581676,1.0033649631677077,508
4084000,16336.000001493083,-676231.0268346397,131669.03299458313,-544561.9938400566,301.5030211799732,520.3953654581676,1.0033649631677077,508
4085000,16340.000001493898,-676458.3452056306,130224.78387603012,-546233.5613296005,298.1958998115178,520.3953654581676,1.0033649631677077,508
4086000,16344.000001494713,-678211.1978265042,131352.50998102417,-546858.68784548,300.77822930833435,520.3953654581676,1.0033649631677077,508
4087000,16348.000001495528,-676753.7747236793,132517.9358443641,-544235.8388793152,303.44688579320984,520.3953654581676,1.0033649631677077,508
4088000,16352.000001496343,-677914.8894863017,131753.95475216315,-546160.9347341385,301.6974797089983,520.3953654581676,1.0033649631677077,508
4089000,16356.000001497157,-678335.1442402918,131128.60407536014,-547206.5401649317,300.265517203731,520.3953654581676,1.0033649631677077,508
4090000,16360.000001497972,-677774.3157376735,131654.89128396317,-546119.4244537104,301.47063871023374,520.3953654581676,1.0033649631677077,508
4091000,16364.000001498787,-676361.8423356288,131494.1898169711,-544867.6525186577,301.10265561880965,520.3953654581676,1.0033649631677077,508
4092000,16368.000001499602,-677188.3352518366,131710.14246024808,-545478.1927915885,301.5971559041007,520.3953654581676,1.0033649631677077,508
4093000,16372.000001500417,-677966.9545783899,132005.7635212429,-545961.191057147,302.27408533076414,520.3953654581676,1.0033649631677077,508
4094000,16376.000001501232,-679130.1181226885,132125.14117557328,-547004.9769471153,302.54744287447363,520.3953654581676,1.0033649631677077,508
4095000,16380.000001502047,-676752.8910029437,131449.71294388612,-545303.1780590576,301.0008100192577,520.3953654581676,1.0033649631677077,508
4096000,16384.00000150286,-678256.608874212,131664.6789847135,-546591.9298894985,301.49305112778944,520.3953654581676,1.0033649631677077,508
4097000,16388.000001503675,-678489.8062672592,131658.4438025638,-546831.3624646954,301.47877346345945,520.3953654581676,1.0033649631677077,508
4098000,16392.00000150449,-678073.5844806614,130777.78496057654,-547295.7995200849,299.462192226025,520.3953654581676,1.0033649631677077,508
4099000,16396.000001505305,-677629.6071462203,130604.34701294248,-547025.2601332779,299.06504443804766,520.3953654581676,1.0033649631677077,508
4100000,16400.00000150612,-678278.627953935,132067.53561994544,-546211.0923339895,302.4155344928023,520.3953654581676,1.0033649631677077,508
4101000,16404.000001506934,-678075.0486162538,131525.15476104652,-546549.8938552073,301.1735608573238,520.3953654581676,1.0033649631677077,508
4102000,16408.00000150775,-677128.5962902824,131848.55809802737,-545280.0381922551,301.9141076733958,520.3953654581676,1.0033649631677077,508
4103000,16412.000001508564,-677263.5584605075,131728.63416337495,-545534.9242971325,301.639499226845,520.3953654581676,1.0033649631677077,508
4104000,16416.00000150938,-677254.9386869804,131561.828911684,-545693.1097752964,301.25753935222826,520.3953654581676,1.0033649631677077,508
4105000,16420.000001510194,-677627.4456459051,132105.88614297047,-545521.5595029346,302.503351637752,520.3953654581676,1.0033649631677077,508
4106000,16424.00000151101,-676501.1608515382,132250.00052389115,-544251.160327647,302.8333527037191,520.3953654581676,1.0033649631677077,508
4107000,16428.000001511824,-676099.1062523606,131275.75803698762,-544823.348215373,300.60247846941536,520.3953654581676,1.0033649631677077,508
4108000,16432.00000151264,-677319.1253435896,131440.23166917491,-545878.8936744146,300.9790992729641,520.3953654581676,1.0033649631677077,508
4109000,16436.000001513454,-678612.0462540081,131418.21217839513,-547193.834075613,300.92867782728354,520.3953654581676,1.0033649631677077,508
4110000,16440.00000151427,-678082.2225429295,131577.24122498045,-546504.981317949,301.29283131812616,520.3953654581676,1.0033649631677077,508
4111000,16444.000001515084,-678586.2840828486,131361.81670682976,-547224.4673760189,300.79954036290707,520.3953654581676,1.0033649631677077,508
4112000,16448.0000015159,-676671.3767836643,131492.03603703543,-545179.3407466289,301.0977237746031,520.3953654581676,1.0033649631677077,508
4113000,16452.000001516713,-677243.3707745844,132299.67651403113,-544943.6942605532,302.9471035285461,520.3953654581676,1.0033649631677077,508
4114000,16456.00000151753,-678958.3153172028,131570.5104740506,-547387.8048431522,301.27741887304313,520.3953654581676,1.0033649631677077,508
4115000,16460.000001518343,-676925.9236036683,131823.37032555905,-545102.5532781093,301.8564313213844,520.3953654581676,1.0033649631677077,508
4116000,16464.000001519158,-679714.0293574035,132224.49004615948,-547489.539311244,302.77493740337917,520.3953654581676,1.0033649631677077,508
4117000,16468.000001519973,-678528.8967492878,131436.52239753326,-547092.3743517546,300.97060557797073,520.3953654581676,1.0033649631677077,508
4118000,16472.000001520788,-678085.2567082173,131306.78445666624,-546778.4722515511,300.6735244781598,520.3953654581676,1.0033649631677077,508
4119000,16476.000001521603,-677092.7030051737,131755.94784958876,-545336.755155585,301.7020436135221,520.3953654581676,1.0033649631677077,508
4120000,16480.000001522418,-678716.7335245763,130844.29339196905,-547872.4401326072,299.61448690414886,520.3953654581676,1.0033649631677077,508
4121000,16484.000001523233,-677154.5190980975,131205.63571017378,-545948.8833879237,300.4419084940331,520.3953654581676,1.0033649631677077,508
4122000,16488.000001524048,-677569.0625778041,130426.57521720807,-547142.487360596,298.6579727654189,520.3953654581676,1.0033649631677077,508
4123000,16492.000001524862,-677335.7013756526,130906.40589322167,-546429.2954824308,299.7567155387397,520.3953654581676,1.0033649631677077,508
4124000,16496.000001525677,-677790.594870978,131539.436425379,-546251.158445599,301.2062638008011,520.3953654581676,1.0033649631677077,508
4125000,16500.000001526492,-677243.5052965684,132669.50483797144,-544574.000458597,303.79395684287493,520.3953654581676,1.0033649631677077,508
4126000,16504.000001527307,-677281.1554391198,132478.9539698927,-544802.2014692271,303.3576229448613,520.3953654581676,1.0033649631677077,508
4127000,16508.000001528122,-679055.0942129302,131699.42908538066,-547355.6651275496,301.5726238268453,520.3953654581676,1.0033649631677077,508
4128000,16512.000001528937,-678574.0671134973,132072.66595371667,-546501.4011597806,302.4272822143166,520.3953654581676,1.0033649631677077,508
4129000,16516.000001529752,-677780.454194468,131076.66154577275,-546703.7926486952,300.146576331742,520.3953654581676,1.0033649631677077,508
4130000,16520.000001530567,-679208.4607261415,131414.49876239678,-547793.9619637447,300.9201746423133,520.3953654581676,1.0033649631677077,508
4131000,16524.00000153138,-676866.5611149115,132234.95679182,-544631.6043230915,302.7989047354602,520.3953654581676,1.0033649631677077,508
4132000,16528.000001532197,-677627.6425259267,131793.137425602,-545834.5051003247,301.78720235790854,520.3953654581676,1.0033649631677077,508
4133000,16532.00000153301,-677805.373630302,131580.70906001376,-546224.6645702883,301.3007721582441,520.3953654581676,1.0033649631677077,508
4134000,16536.000001533826,-676158.1699578925,131502.59937631182,-544655.5705815807,301.1219122920786,520.3953654581676,1.0033649631677077,508
4135000,16540.00000153464,-677729.7798702614,131349.82080359617,-546379.9590666653,300.77207148139064,520.3953654581676,1.0033649631677077,508
4136000,16544.000001535456,-676504.4907473819,131162.59381078614,-545341.8969365958,300.3433487764781,520.3953654581676,1.0033649631677077,508
4137000,16548.00000153627,-677684.4079079791,130855.47010425711,-546828.937803722,299.6400799570108,520.3953654581676,1.0033649631677077,508
4138000,16552.000001537086,-677228.3298308817,131500.34977401016,-545727.9800568715,301.11676102852806,520.3953654581676,1.0033649631677077,508
4139000,16556.0000015379,-679324.9893878456,131858.6747335518,-547466.3146542938,301.9372733039576,520.3953654581676,1.0033649631677077,508
4140000,16560.000001538716,-678631.9706207421,132038.88028374757,-546593.0903369945,302.34991792191926,520.3953654581676,1.0033649631677077,508
4141000,16564.00000153953,-678030.5986494687,131236.368334556,-546794.2303149127,300.51228175408744,520.3953654581676,1.0033649631677077,508
4142000,16568.000001540346,-677583.3998953216,130896.0339449158,-546687.3659504058,299.73296527887504,520.3953654581676,1.0033649631677077,508
4143000,16572.00000154116,-677863.6026485288,130757.45462489285,-547106.1480236358,299.4156387009415,520.3953654581676,1.0033649631677077,508
4144000,16576.000001541976,-677473.6233091475,131302.5203495649,-546171.1029595826,300.66376029029834,520.3953654581676,1.0033649631677077,508
4145000,16580.00000154279,-677852.8347122092,131738.17117410118,-546114.663538108,301.6613376005429,520.3953654581676,1.0033649631677077,508
4146000,16584.000001543605,-676460.655391321,132165.1176892391,-544295.537702082,302.63898330256336,520.3953654581676,1.0033649631677077,508
4147000,16588.00000154442,-678332.0664403294,130663.06621657545,-547669.000223754,299.1995029124055,520.3953654581676,1.0033649631677077,508
4148000,16592.000001545235,-678100.5828141537,131968.5897834035,-546131.9930307502,302.1889628535027,520.3953654581676,1.0033649631677077,508
4149000,16596.00000154605,-676676.4636357091,131234.59765942174,-545441.8659762874,300.50822716440626,520.3953654581676,1.0033649631677077,508
4150000,16600.000001546865,-677756.8155793231,130898.39810180233,-546858.4174775208,299.7383788558386,520.3953654581676,1.0033649631677077,508
4151000,16604.00000154768,-676307.748040359,131916.2342690581,-544391.5137713009,302.06907630621396,520.3953654581676,1.0033649631677077,508
4152000,16608.000001548495,-677175.6248553027,131253.64022491476,-545921.984630388,300.55183188220957,520.3953654581676,1.0033649631677077,508
4153000,16612.00000154931,-676766.4556703367,131278.06579979777,-545488.389870539,300.60776291210925,520.3953654581676,1.0033649631677077,508
4154000,16616.000001550125,-677483.2848133678,130808.17925933131,-546675.1055540364,299.53179076937874,520.3953654581676,1.0033649631677077,508
4155000,16620.00000155094,-677902.133825616,131499.652604423,-546402.481221193,301.11516461111677,520.3953654581676,1.0033649631677077,508
4156000,16624.000001551754,-677284.7608825741,132202.92347680405,-545081.8374057701,302.7255530821819,520.3953654581676,1.0033649631677077,508
4157000,16628.00000155257,-676702.4978473722,132815.95902756517,-543886.538819807,304.129315731922,520.3953654581676,1.0033649631677077,508
4158000,16632.000001553384,-677780.650609036,132607.69447534054,-545172.9561336954,303.65242006198116,520.3953654581676,1.0033649631677077,508
4159000,16636.0000015542,-677575.1277552596,131747.12957680968,-545827.9981784499,301.68185104565697,520.3953654581676,1.0033649631677077,508
4160000,16640.000001555014,-677403.6662982828,131057.70087754734,-546345.9654207354,300.10315914682354,520.3953654581676,1.0033649631677077,508
4161000,16644.00000155583,-677899.1103805439,130663.19888538455,-547235.9114951593,299.1998067047692,520.3953654581676,1.0033649631677077,508
4162000,16648.000001556644,-677341.4981848588,131341.63030629838,-545999.8678785604,300.7533164284819,520.3953654581676,1.0033649631677077,508
4163000,16652.00000155746,-676778.341837855,131522.4675300592,-545255.8743077959,301.1674074874474,520.3953654581676,1.0033649631677077,508
4164000,16656.000001558274,-676454.5195287298,131079.29240816395,-545375.227120566,300.1526006256949,520.3953654581676,1.0033649631677077,508
4165000,16660.00000155909,-677495.0740322568,132017.22244205035,-545477.8515902065,302.3003246002745,520.3953654581676,1.0033649631677077,508
4166000,16664.000001559903,-678252.2398047806,131432.111299759,-546820.1285050216,300.9605048027512,520.3953654581676,1.0033649631677077,508
4167000,16668.00000156072,-677839.045204971,132020.075858348,-545818.9693466229,302.30685851044956,520.3953654581676,1.0033649631677077,508
4168000,16672.000001561533,-678616.0744668273,131755.9596813724,-546860.1147854549,301.7020707065935,520.3953654581676,1.0033649631677077,508
4169000,16676.00000156235,-677492.1041815514,132273.54219095153,-545218.5619905998,302.8872597126861,520.3953654581676,1.0033649631677077,508
4170000,16680.000001563163,-677639.2450356041,132404.68553275295,-545234.5595028512,303.1875589771486,520.3953654581676,1.0033649631677077,508
4171000,16684.000001563978,-678257.4954180643,131767.21664014156,-546490.2787779227,301.7278475122783,520.3953654581676,1.0033649631677077,508
4172000,16688.000001564793,-677266.1971938554,132289.96488729666,-544976.2323065588,302.924865309472,520.3953654581676,1.0033649631677077,508
4173000,16692.000001565608,-676827.1223656321,131212.43808786868,-545614.6842777634,300.4574849540372,520.3953654581676,1.0033649631677077,508
4174000,16696.000001566423,-677613.6041464694,131442.9884902847,-546170.6156561847,300.98541199414507,520.3953654581676,1.0033649631677077,508
4175000,16700.000001567238,-677820.9240862909,130869.58594661887,-546951.3381396721,299.6724031921844,520.3953654581676,1.0033649631677077,508
4176000,16704.000001568053,-677135.4223724552,131248.87768983206,-545886.5446826231,300.5409263664383,520.3953654581676,1.0033649631677077,508
4177000,16708.000001568867,-678987.1575449496,132207.92772458575,-546779.2298203638,302.73701208503616,520.3953654581676,1.0033649631677077,508
4178000,16712.000001569682,-678099.4187797988,131336.1117876089,-546763.3069921898,300.7406798197101,520.3953654581676,1.0033649631677077,508
4179000,16716.000001570497,-678298.7635380453,131456.97869999273,-546841.7848380526,301.017447548732,520.3953654581676,1.0033649631677077,508
4180000,16720.000001571312,-678324.005833324,130151.34419887152,-548172.6616344525,298.0277335841657,520.3953654581676,1.0033649631677077,508
4181000,16724.000001572127,-677845.6529749944,131726.27793983926,-546119.3750351551,301.6341038161061,520.3953654581676,1.0033649631677077,508
4182000,16728.000001572942,-677354.2103253081,131150.04903522052,-546204.1612900876,300.3146230567926,520.3953654581676,1.0033649631677077,508
4183000,16732.000001573757,-678564.7206212459,131727.80725793692,-546836.913363309,301.6376057331196,520.3953654581676,1.0033649631677077,508
4184000,16736.00000157457,-679440.2976891403,131344.81469993666,-548095.4829892037,300.76060822884483,520.3953654581676,1.0033649631677077,508
4185000,16740.000001575387,-676868.3335952866,130427.35830598552,-546440.975289301,298.6597659253357,520.3953654581676,1.0033649631677077,508
4186000,16744.0000015762,-677622.4870885541,130921.42886609421,-546701.0582224599,299.7911159714394,520.3953654581676,1.0033649631677077,508
4187000,16748.000001577017,-677322.0253532412,131025.94338878593,-546296.0819644553,300.0304390957312,520.3953654581676,1.0033649631677077,508
4188000,16752.00000157783,-677497.0029239315,131713.04320797577,-545783.9597159557,301.6037981963974,520.3953654581676,1.0033649631677077,508
4189000,16756.000001578646,-677086.9909428782,131647.64663810105,-545439.3443047771,301.45404952016276,520.3953654581676,1.0033649631677077,508
4190000,16760.00000157946,-676552.1269940063,130781.88032135923,-545770.2466726471,299.47157000924955,520.3953654581676,1.0033649631677077,508
4191000,16764.000001580276,-677674.4539853693,131213.86700261047,-546460.5869827588,300.46075696190314,520.3953654581676,1.0033649631677077,508
4192000,16768.00000158109,-676478.8934837109,130266.3136652858,-546212.5798184251,298.2909970158093,520.3953654581676,1.0033649631677077,508
4193000,16772.000001581906,-677082.1751374449,131509.73042975634,-545572.4447076885,301.13824137196036,520.3953654581676,1.0033649631677077,508
4194000,16776.00000158272,-679280.8877223199,132586.70896878385,-546694.1787535361,303.60436629046075,520.3953654581676,1.0033649631677077,508
4195000,16780.000001583536,-676949.2805575365,130606.31825265917,-546342.9623048774,299.0695582915828,520.3953654581676,1.0033649631677077,508
4196000,16784.00000158435,-677692.4343795194,130934.82730722317,-546757.6070722963,299.8217964616626,520.3953654581676,1.0033649631677077,508
4197000,16788.000001585166,-678456.5688919728,132040.02496141288,-546416.5439305599,302.3525390680348,520.3953654581676,1.0033649631677077,508
4198000,16792.00000158598,-679043.7613181346,132222.1381379041,-546821.6231802305,302.7695518740075,520.3953654581676,1.0033649631677077,508
4199000,16796.000001586795,-677867.4384818655,130877.19928620639,-546990.239195659,299.6898366375034,520.3953654581676,1.0033649631677077,508
4200000,16800.00000158761,-677723.85953971,131173.64004270884,-546550.2194970011,300.36864304819557,520.3953654581676,1.0033649631677077,508
4201000,16804.000001588425,-676734.8516304595,131018.54767239664,-545716.3039580629,300.01350397602647,520.3953654581676,1.0033649631677077,508
4202000,16808.00000158924,-677281.2701549195,130843.73437066854,-546437.5357842509,299.61320682631145,520.3953654581676,1.0033649631677077,508
4203000,16812.000001590055,-676658.4277981375,131526.28076746734,-545132.1470306702,301.1761392489929,520.3953654581676,1.0033649631677077,508
4204000,16816.00000159087,-677459.5037148152,131359.60360446945,-546099.9001103458,300.7944726789373,520.3953654581676,1.0033649631677077,508
4205000,16820.000001591685,-676979.9087655745,132031.9676954248,-544947.9410701497,302.3340890955347,520.3953654581676,1.0033649631677077,508
4206000,16824.0000015925,-678745.4274904719,131017.366194512,-547728.0612959599,300.010798562737,520.3953654581676,1.0033649631677077,508
4207000,16828.000001593315,-678705.7329179412,131421.98021829844,-547283.7526996427,300.9373060930871,520.3953654581676,1.0033649631677077,508
4208000,16832.00000159413,-676164.5099739213,131755.73217035647,-544408.7778035649,301.7015497393084,520.3953654581676,1.0033649631677077,508
4209000,16836.000001594944,-679841.4252245896,131604.87304917118,-548236.5521754185,301.35610419470726,520.3953654581676,1.0033649631677077,508
4210000,16840.00000159576,-677200.5961194546,131497.63132042304,-545702.9647990316,301.1105361634189,520.3953654581676,1.0033649631677077,508
4211000,16844.000001596574,-677453.3731635893,131014.60694000474,-546438.7662235845,300.00448026942826,520.3953654581676,1.0033649631677077,508
4212000,16848.00000159739,-677782.3933212874,131609.17907906603,-546173.2142422213,301.3659643796958,520.3953654581676,1.0033649631677077,508
4213000,16852.000001598204,-677412.9541865205,131285.92361191136,-546127.0305746092,300.62575616411567,520.3953654581676,1.0033649631677077,508
4214000,16856.00000159902,-677886.9302891963,131499.11994904804,-546387.8103401483,301.11394490743135,520.3953654581676,1.0033649631677077,508
4215000,16860.000001599834,-678907.691753414,131334.1784496776,-547573.5133037365,300.7362527557757,520.3953654581676,1.0033649631677077,508
4216000,16864.00000160065,-678417.9281864329,131326.77366355422,-547091.1545228787,300.71929686769323,520.3953654581676,1.0033649631677077,508
4217000,16868.000001601464,-676385.9735409296,131808.34154423935,-544577.6319966903,301.8220175881816,520.3953654581676,1.0033649631677077,508
4218000,16872.00000160228,-676768.7079749936,130888.23815627955,-545880.4698187141,299.71511405165137,520.3953654581676,1.0033649631677077,508
4219000,16876.000001603094,-676104.0404467182,132347.75159120763,-543756.2888555105,303.0571884944832,520.3953654581676,1.0033649631677077,508
4220000,16880.00000160391,-676821.4086945853,132591.0254785224,-544230.3832160629,303.614250472774,520.3953654581676,1.0033649631677077,508
4221000,16884.000001604723,-676685.3015060942,131650.25410102634,-545035.0474050678,301.4600202327267,520.3953654581676,1.0033649631677077,508
4222000,16888.00000160554,-678986.1000341023,129997.91071851546,-548988.1893155868,297.67639312980526,520.3953654581676,1.0033649631677077,508
4223000,16892.000001606353,-677200.2496739598,132113.17609015526,-545087.0735838045,302.5200445612927,520.3953654581676,1.0033649631677077,508
4224000,16896.000001607168,-677713.0401953734,132245.02006539976,-545468.0201299735,302.8219481748951,520.3953654581676,1.0033649631677077,508
4225000,16900.000001607983,-677593.9904566184,130989.44555069413,-546604.5449059242,299.946864331028,520.3953654581676,1.0033649631677077,508
4226000,16904.000001608798,-677159.0525230551,131709.7704739567,-545449.2820490984,301.5963041093534,520.3953654581676,1.0033649631677077,508
4227000,16908.000001609613,-677480.937074774,130735.83574751808,-546745.1013272558,299.3661346019536,520.3953654581676,1.0033649631677077,508
4228000,16912.000001610428,-679201.7391456678,131949.34937113692,-547252.3897745309,302.14490509523415,520.3953654581676,1.0033649631677077,508
4229000,16916.000001611243,-677707.5636848453,131435.27857418358,-546272.2851106618,300.9677574025933,520.3953654581676,1.0033649631677077,508
4230000,16920.000001612058,-678354.6889844486,130349.34613424307,-548005.3428502055,298.4811293474387,520.3953654581676,1.0033649631677077,508
4231000,16924.000001612872,-677921.639344024,132432.5621895995,-545489.0771544245,303.25139248506224,520.3953654581676,1.0033649631677077,508
4232000,16928.000001613687,-677837.6112566558,131693.33133792988,-546144.2799187258,301.5586608680767,520.3953654581676,1.0033649631677077,508
4233000,16932.000001614502,-677808.2907557841,131057.23909804161,-546751.0516577426,300.10210173861657,520.3953654581676,1.0033649631677077,508
4234000,16936.000001615317,-677674.241894104,131415.20762217283,-546259.0342719313,300.92179782856465,520.3953654581676,1.0033649631677077,508
4235000,16940.000001616132,-676528.253966162,131030.97403830237,-545497.2799278595,300.04195855473534,520.3953654581676,1.0033649631677077,508
4236000,16944.000001616947,-676457.4094551564,131638.55244018347,-544818.857014973,301.4332251236817,520.3953654581676,1.0033649631677077,508
4237000,16948.000001617762,-676970.5024794224,131930.23140009012,-545040.2710793322,302.1011277096307,520.3953654581676,1.0033649631677077,508
4238000,16952.000001618577,-677417.5887364903,132610.6228702315,-544806.9658662588,303.65912566227877,520.3953654581676,1.0033649631677077,508
4239000,16956.00000161939,-677008.1530746901,132468.55935682595,-544539.5937178642,303.33382078597595,520.3953654581676,1.0033649631677077,508
4240000,16960.000001620207,-677813.8901313609,131721.7660501367,-546092.1240812242,301.6237722419644,520.3953654581676,1.0033649631677077,508
4241000,16964.00000162102,-678281.3703159285,130535.75779939815,-547745.6125165303,298.9079850700729,520.3953654581676,1.0033649631677077,508
4242000,16968.000001621836,-677762.5913282586,131560.8775067992,-546201.7138214594,301.2553607727961,520.3953654581676,1.0033649631677077,508
4243000,16972.00000162265,-678162.5109859165,132233.16145756212,-545929.3495283544,302.7947936799564,520.3953654581676,1.0033649631677077,508
4244000,16976.000001623466,-677139.9951095558,131657.21319066454,-545482.7819188912,301.47595554039066,520.3953654581676,1.0033649631677077,508
4245000,16980.00000162428,-677183.4510977711,133270.87680294795,-543912.5742948231,305.17101156994056,520.3953654581676,1.0033649631677077,508
4246000,16984.000001625096,-677676.7297488269,131636.20484255048,-546040.5249062765,301.4278494650111,520.3953654581676,1.0033649631677077,508
4247000,16988.00000162591,-676865.0117815342,131770.79084968555,-545094.2209318486,301.7360319346237,520.3953654581676,1.0033649631677077,508
4248000,16992.000001626726,-677885.384296176,131071.07442810963,-546814.3098680663,300.13378264125294,520.3953654581676,1.0033649631677077,508
4249000,16996.00000162754,-677791.0740979551,131375.85574289015,-546415.218355065,300.83168772277133,520.3953654581676,1.0033649631677077,508
4250000,17000.000001628356,-677083.3445547759,131691.06047312153,-545392.2840816544,301.5534609164645,520.3953654581676,1.0033649631677077,508
4251000,17004.00000162917,-677862.3211337845,130723.6065966938,-547138.7145370906,299.33813161722645,520.3953654581676,1.0033649631677077,508
4252000,17008.000001629985,-678180.2964789006,131422.88603147137,-546757.4104474292,300.93938027410036,520.3953654581676,1.0033649631677077,508
4253000,17012.0000016308,-676951.957696219,130470.73454115965,-546481.2231550594,298.75909122343336,520.3953654581676,1.0033649631677077,508
4254000,17016.000001631615,-678620.7401256198,132199.98983807117,-546420.7502875486,302.7188354742455,520.3953654581676,1.0033649631677077,508
4255000,17020.00000163243,-679163.0675028753,131269.55749402335,-547893.510008852,300.5882801238046,520.3953654581676,1.0033649631677077,508
4256000,17024.000001633245,-677740.4632574739,131486.84522981115,-546253.6180276627,301.08583757763716,520.3953654581676,1.0033649631677077,508
4257000,17028.00000163406,-677229.5409811479,131797.91656607017,-545431.6244150777,301.7981458976082,520.3953654581676,1.0033649631677077,508
4258000,17032.000001634875,-676596.5132387928,131693.91295577318,-544902.6002830196,301.55999268872534,520.3953654581676,1.0033649631677077,508
4259000,17036.00000163569,-677162.4631968951,132229.71062476397,-544932.7525721311,302.7868917724952,520.3953654581676,1.0033649631677077,508
4260000,17040.000001636505,-678521.7293093833,131336.14886700505,-547185.5804423783,300.74076472615855,520.3953654581676,1.0033649631677077,508
4261000,17044.00000163732,-677420.2824265053,130675.44634982967,-546744.8360766757,299.2278516250364,520.3953654581676,1.0033649631677077,508
4262000,17048.000001638135,-677044.9577141572,131624.1397981472,-545420.81791601,301.40022226022705,520.3953654581676,1.0033649631677077,508
4263000,17052.00000163895,-678115.830753916,131837.96826499846,-546277.8624889175,301.889858489063,520.3953654581676,1.0033649631677077,508
4264000,17056.000001639764,-677635.3591024517,132124.14655801863,-545511.2125444331,302.54516534428427,520.3953654581676,1.0033649631677077,508
4265000,17060.00000164058,-677098.3169844057,132013.90094829848,-545084.4160361072,302.2927188605023,520.3953654581676,1.0033649631677077,508
4266000,17064.000001641394,-678002.0219408367,131652.0598511952,-546349.9620896415,301.46415513915866,520.3953654581676,1.0033649631677077,508
4267000,17068.00000164221,-678782.8940399378,130948.27958645485,-547834.6144534829,299.85260023334575,520.3953654581676,1.0033649631677077,508
4268000,17072.000001643024,-677450.3346149707,132049.94599803444,-545400.3886169363,302.3752568054299,520.3953654581676,1.0033649631677077,508
4269000,17076.00000164384,-677303.7035685414,130657.85491494976,-546645.8486535917,299.18756978622775,520.3953654581676,1.0033649631677077,508
4270000,17080.000001644654,-678698.736501819,131024.2849738957,-547674.4515279233,300.02664156575463,520.3953654581676,1.0033649631677077,508
4271000,17084.00000164547,-677643.2642071471,131442.84671672492,-546200.4174904221,300.98508735322054,520.3953654581676,1.0033649631677077,508
4272000,17088.000001646284,-678209.2901955997,130472.04793066531,-547737.2422649343,298.76209869523547,520.3953654581676,1.0033649631677077,508
4273000,17092.0000016471,-678087.1583737391,132012.56027445744,-546074.5980992817,302.28964891152265,520.3953654581676,1.0033649631677077,508
4274000,17096.000001647913,-677795.4000207554,130818.55940503557,-546976.8406157198,299.55555980009876,520.3953654581676,1.0033649631677077,508
4275000,17100.00000164873,-677276.8262547594,130672.23630421009,-546604.5899505494,299.2205010853505,520.3953654581676,1.0033649631677077,508
4276000,17104.000001649543,-678730.0158134378,131027.56314157881,-547702.452671859,300.03414809510264,520.3953654581676,1.0033649631677077,508
4277000,17108.000001650358,-676839.9197473386,131776.5613643623,-545063.3583829764,301.7492455777199,520.3953654581676,1.0033649631677077,508
4278000,17112.000001651173,-675731.675325952,130809.14292896522,-544922.5323969868,299.5339974333105,520.3953654581676,1.0033649631677077,508
4279000,17116.000001651988,-678631.6794014596,130785.27188816015,-547846.4075132995,299.4793362061582,520.3953654581676,1.0033649631677077,508
4280000,17120.000001652803,-676881.9224916091,131541.4606434675,-545340.4618481416,301.21089896713687,520.3953654581676,1.0033649631677077,508
4281000,17124.000001653618,-675968.1210847474,131940.65340947732,-544027.46767527,302.1249926021232,520.3953654581676,1.0033649631677077,508
4282000,17128.000001654433,-678266.4000938023,131525.18171835918,-546741.218375443,301.17362258566664,520.3953654581676,1.0033649631677077,508
4283000,17132.000001655248,-677858.4922101349,131624.68376748264,-546233.8084426522,301.4014678712438,520.3953654581676,1.0033649631677077,508
4284000,17136.000001656063,-677005.681273092,131751.24167059892,-545254.4396024931,301.6912671450437,520.3953654581676,1.0033649631677077,508
4285000,17140.000001656877,-677707.6586108203,131815.05875465996,-545892.5998561603,301.837399027459,520.3953654581676,1.0033649631677077,508
4286000,17144.000001657692,-677071.4523143242,131612.11537971254,-545459.3369346117,301.3726880830289,520.3953654581676,1.0033649631677077,508
4287000,17148.000001658507,-677201.9018047187,130895.32801675831,-546306.5737879603,299.7313488056058,520.3953654581676,1.0033649631677077,508
4288000,17152.000001659322,-676823.2869965164,131960.71320358204,-544862.5737929344,302.1709266261626,520.3953654581676,1.0033649631677077,508
4289000,17156.000001660137,-678137.0724575785,130886.51034794789,-547250.5621096306,299.71115762074146,520.3953654581676,1.0033649631677077,508
4290000,17160.000001660952,-677558.4418523498,131717.8904551469,-545840.5513972029,301.6148976905857,520.3953654581676,1.0033649631677077,508
4291000,17164.000001661767,-676309.4682319579,132319.1368520877,-543990.3313798702,302.99166488503056,520.3953654581676,1.0033649631677077,508
